year,month,day,gender,births,Decade
1980,9,7.0,F,4529,1980
1980,9,7.0,M,4758,1980
1980,9,8.0,F,5243,1980
1980,9,8.0,M,5657,1980
1980,9,9.0,F,5322,1980
1980,9,9.0,M,5697,1980
1980,9,10.0,F,5300,1980
1980,9,10.0,M,5703,1980
1980,9,11.0,F,5243,1980
1980,9,11.0,M,5553,1980
1980,9,12.0,F,5494,1980
1980,9,12.0,M,5704,1980
1980,9,13.0,F,4723,1980
1980,9,13.0,M,4950,1980
1980,9,14.0,F,4634,1980
1980,9,14.0,M,4865,1980
1980,9,15.0,F,5559,1980
1980,9,15.0,M,5865,1980
1980,9,16.0,F,5603,1980
1980,9,16.0,M,5811,1980
1980,9,17.0,F,5506,1980
1980,9,17.0,M,5786,1980
1980,9,18.0,F,5415,1980
1980,9,18.0,M,5902,1980
1980,9,19.0,F,5478,1980
1980,9,19.0,M,5848,1980
1980,9,20.0,F,4828,1980
1980,9,20.0,M,5139,1980
1980,9,21.0,F,4799,1980
1980,9,21.0,M,4974,1980
1980,9,22.0,F,5648,1980
1980,9,22.0,M,5965,1980
1980,9,23.0,F,5667,1980
1980,9,23.0,M,6055,1980
1980,9,24.0,F,5476,1980
1980,9,24.0,M,5857,1980
1980,9,25.0,F,5410,1980
1980,9,25.0,M,5567,1980
1980,9,26.0,F,5490,1980
1980,9,26.0,M,5673,1980
1980,9,27.0,F,4816,1980
1980,9,27.0,M,4938,1980
1980,9,28.0,F,4565,1980
1980,9,28.0,M,4698,1980
1980,9,29.0,F,5367,1980
1980,9,29.0,M,5732,1980
1980,9,30.0,F,5603,1980
1980,9,30.0,M,5698,1980
1980,9,99.0,F,1,1980
1980,9,99.0,M,6,1980
1980,10,1.0,F,5390,1980
1980,10,1.0,M,5714,1980
1980,10,2.0,F,5327,1980
1980,10,2.0,M,5602,1980
1980,10,3.0,F,5417,1980
1980,10,3.0,M,5631,1980
1980,10,4.0,F,4636,1980
1980,10,4.0,M,4716,1980
1980,10,5.0,F,4379,1980
1980,10,5.0,M,4634,1980
1980,10,6.0,F,5086,1980
1980,10,6.0,M,5453,1980
1980,10,7.0,F,5100,1980
1980,10,7.0,M,5502,1980
1980,10,8.0,F,5402,1980
1980,10,8.0,M,5425,1980
1980,10,9.0,F,5187,1980
1980,10,9.0,M,5497,1980
1980,10,10.0,F,5260,1980
1980,10,10.0,M,5494,1980
1980,10,11.0,F,4422,1980
1980,10,11.0,M,4562,1980
1980,10,12.0,F,4191,1980
1980,10,12.0,M,4483,1980
1980,10,13.0,F,4952,1980
1980,10,13.0,M,5141,1980
1980,10,14.0,F,5074,1980
1980,10,14.0,M,5538,1980
1980,10,15.0,F,5143,1980
1980,10,15.0,M,5437,1980
1980,10,16.0,F,4976,1980
1980,10,16.0,M,5256,1980
1980,10,17.0,F,5091,1980
1980,10,17.0,M,5237,1980
1980,10,18.0,F,4298,1980
1980,10,18.0,M,4672,1980
1980,10,19.0,F,4237,1980
1980,10,19.0,M,4432,1980
1980,10,20.0,F,5044,1980
1980,10,20.0,M,5245,1980
1980,10,21.0,F,5108,1980
1980,10,21.0,M,5265,1980
1980,10,22.0,F,4936,1980
1980,10,22.0,M,5153,1980
1980,10,23.0,F,4937,1980
1980,10,23.0,M,5114,1980
1980,10,24.0,F,5003,1980
1980,10,24.0,M,5377,1980
1980,10,25.0,F,4362,1980
1980,10,25.0,M,4508,1980
1980,10,26.0,F,4547,1980
1980,10,26.0,M,4612,1980
1980,10,27.0,F,4862,1980
1980,10,27.0,M,5238,1980
1980,10,28.0,F,5039,1980
1980,10,28.0,M,5288,1980
1980,10,29.0,F,4863,1980
1980,10,29.0,M,5218,1980
1980,10,30.0,F,4751,1980
1980,10,30.0,M,5231,1980
1980,10,31.0,F,4996,1980
1980,10,31.0,M,5105,1980
1980,10,99.0,F,1,1980
1980,10,99.0,M,3,1980
1980,11,1.0,F,4321,1980
1980,11,1.0,M,4530,1980
1980,11,2.0,F,4229,1980
1980,11,2.0,M,4412,1980
1980,11,3.0,F,4992,1980
1980,11,3.0,M,5297,1980
1980,11,4.0,F,5110,1980
1980,11,4.0,M,5355,1980
1980,11,5.0,F,5102,1980
1980,11,5.0,M,5271,1980
1980,11,6.0,F,4964,1980
1980,11,6.0,M,5164,1980
1980,11,7.0,F,5197,1980
1980,11,7.0,M,5320,1980
1980,11,8.0,F,4394,1980
1980,11,8.0,M,4512,1980
1980,11,9.0,F,4302,1980
1980,11,9.0,M,4443,1980
1980,11,10.0,F,5010,1980
1980,11,10.0,M,5239,1980
1980,11,11.0,F,5013,1980
1980,11,11.0,M,5313,1980
1980,11,12.0,F,4879,1980
1980,11,12.0,M,5180,1980
1980,11,13.0,F,4855,1980
1980,11,13.0,M,5075,1980
1980,11,14.0,F,5175,1980
1980,11,14.0,M,5238,1980
1980,11,15.0,F,4393,1980
1980,11,15.0,M,4436,1980
1980,11,16.0,F,4077,1980
1980,11,16.0,M,4486,1980
1980,11,17.0,F,4897,1980
1980,11,17.0,M,5278,1980
1980,11,18.0,F,5074,1980
1980,11,18.0,M,5426,1980
1980,11,19.0,F,4967,1980
1980,11,19.0,M,5213,1980
1980,11,20.0,F,4889,1980
1980,11,20.0,M,5088,1980
1980,11,21.0,F,4973,1980
1980,11,21.0,M,5270,1980
1980,11,22.0,F,4194,1980
1980,11,22.0,M,4486,1980
1980,11,23.0,F,4185,1980
1980,11,23.0,M,4258,1980
1980,11,24.0,F,5086,1980
1980,11,24.0,M,5361,1980
1980,11,25.0,F,5102,1980
1980,11,25.0,M,5394,1980
1980,11,26.0,F,4907,1980
1980,11,26.0,M,5329,1980
1980,11,27.0,F,3982,1980
1980,11,27.0,M,4152,1980
1980,11,28.0,F,4775,1980
1980,11,28.0,M,4874,1980
1980,11,29.0,F,4223,1980
1980,11,29.0,M,4598,1980
1980,11,30.0,F,4303,1980
1980,11,30.0,M,4527,1980
1980,11,99.0,F,3,1980
1980,11,99.0,M,2,1980
1980,12,1.0,F,5075,1980
1980,12,1.0,M,5150,1980
1980,12,2.0,F,5207,1980
1980,12,2.0,M,5504,1980
1980,12,3.0,F,4872,1980
1980,12,3.0,M,5233,1980
1980,12,4.0,F,4855,1980
1980,12,4.0,M,5070,1980
1980,12,5.0,F,5086,1980
1980,12,5.0,M,5202,1980
1980,12,6.0,F,4191,1980
1980,12,6.0,M,4468,1980
1980,12,7.0,F,4162,1980
1980,12,7.0,M,4351,1980
1980,12,8.0,F,5029,1980
1980,12,8.0,M,5339,1980
1980,12,9.0,F,4947,1980
1980,12,9.0,M,5375,1980
1980,12,10.0,F,4999,1980
1980,12,10.0,M,5121,1980
1980,12,11.0,F,4956,1980
1980,12,11.0,M,5042,1980
1980,12,12.0,F,4918,1980
1980,12,12.0,M,5121,1980
1980,12,13.0,F,4330,1980
1980,12,13.0,M,4428,1980
1980,12,14.0,F,4290,1980
1980,12,14.0,M,4233,1980
1980,12,15.0,F,5169,1980
1980,12,15.0,M,5339,1980
1980,12,16.0,F,5198,1980
1980,12,16.0,M,5574,1980
1980,12,17.0,F,5065,1980
1980,12,17.0,M,5459,1980
1980,12,18.0,F,5045,1980
1980,12,18.0,M,5535,1980
1980,12,19.0,F,5145,1980
1980,12,19.0,M,5517,1980
1980,12,20.0,F,4190,1980
1980,12,20.0,M,4336,1980
1980,12,21.0,F,4043,1980
1980,12,21.0,M,4246,1980
1980,12,22.0,F,4864,1980
1980,12,22.0,M,5171,1980
1980,12,23.0,F,4973,1980
1980,12,23.0,M,5145,1980
1980,12,24.0,F,4329,1980
1980,12,24.0,M,4650,1980
1980,12,25.0,F,3897,1980
1980,12,25.0,M,4082,1980
1980,12,26.0,F,4556,1980
1980,12,26.0,M,4757,1980
1980,12,27.0,F,4334,1980
1980,12,27.0,M,4414,1980
1980,12,28.0,F,4229,1980
1980,12,28.0,M,4347,1980
1980,12,29.0,F,5266,1980
1980,12,29.0,M,5615,1980
1980,12,30.0,F,5645,1980
1980,12,30.0,M,5958,1980
1980,12,31.0,F,5361,1980
1980,12,31.0,M,5586,1980
1980,12,99.0,F,2,1980
1981,1,1.0,F,3952,1980
1981,1,1.0,M,4347,1980
1981,1,2.0,F,4492,1980
1981,1,2.0,M,4553,1980
1981,1,3.0,F,4102,1980
1981,1,3.0,M,4356,1980
1981,1,4.0,F,4097,1980
1981,1,4.0,M,4198,1980
1981,1,5.0,F,4655,1980
1981,1,5.0,M,4959,1980
1981,1,6.0,F,4846,1980
1981,1,6.0,M,5282,1980
1981,1,7.0,F,5001,1980
1981,1,7.0,M,5139,1980
1981,1,8.0,F,4587,1980
1981,1,8.0,M,4836,1980
1981,1,9.0,F,4730,1980
1981,1,9.0,M,4972,1980
1981,1,10.0,F,4218,1980
1981,1,10.0,M,4231,1980
1981,1,11.0,F,3960,1980
1981,1,11.0,M,4316,1980
1981,1,12.0,F,4787,1980
1981,1,12.0,M,5113,1980
1981,1,13.0,F,4962,1980
1981,1,13.0,M,5201,1980
1981,1,14.0,F,5127,1980
1981,1,14.0,M,5292,1980
1981,1,15.0,F,4992,1980
1981,1,15.0,M,5165,1980
1981,1,16.0,F,4886,1980
1981,1,16.0,M,5278,1980
1981,1,17.0,F,4159,1980
1981,1,17.0,M,4442,1980
1981,1,18.0,F,4140,1980
1981,1,18.0,M,4262,1980
1981,1,19.0,F,5029,1980
1981,1,19.0,M,5339,1980
1981,1,20.0,F,5028,1980
1981,1,20.0,M,5427,1980
1981,1,21.0,F,4965,1980
1981,1,21.0,M,5201,1980
1981,1,22.0,F,4827,1980
1981,1,22.0,M,5176,1980
1981,1,23.0,F,4963,1980
1981,1,23.0,M,5160,1980
1981,1,24.0,F,4324,1980
1981,1,24.0,M,4501,1980
1981,1,25.0,F,4103,1980
1981,1,25.0,M,4266,1980
1981,1,26.0,F,4941,1980
1981,1,26.0,M,5272,1980
1981,1,27.0,F,5037,1980
1981,1,27.0,M,5309,1980
1981,1,28.0,F,4949,1980
1981,1,28.0,M,5196,1980
1981,1,29.0,F,4898,1980
1981,1,29.0,M,4976,1980
1981,1,30.0,F,4977,1980
1981,1,30.0,M,5129,1980
1981,1,31.0,F,4161,1980
1981,1,31.0,M,4296,1980
1981,1,99.0,F,2,1980
1981,1,99.0,M,2,1980
1981,2,1.0,F,4187,1980
1981,2,1.0,M,4287,1980
1981,2,2.0,F,5058,1980
1981,2,2.0,M,5227,1980
1981,2,3.0,F,5001,1980
1981,2,3.0,M,5230,1980
1981,2,4.0,F,4927,1980
1981,2,4.0,M,5156,1980
1981,2,5.0,F,4870,1980
1981,2,5.0,M,5115,1980
1981,2,6.0,F,4954,1980
1981,2,6.0,M,5145,1980
1981,2,7.0,F,4190,1980
1981,2,7.0,M,4373,1980
1981,2,8.0,F,4151,1980
1981,2,8.0,M,4460,1980
1981,2,9.0,F,5098,1980
1981,2,9.0,M,5215,1980
1981,2,10.0,F,5122,1980
1981,2,10.0,M,5233,1980
1981,2,11.0,F,4946,1980
1981,2,11.0,M,5166,1980
1981,2,12.0,F,4976,1980
1981,2,12.0,M,5356,1980
1981,2,13.0,F,4834,1980
1981,2,13.0,M,4836,1980
1981,2,14.0,F,4443,1980
1981,2,14.0,M,4671,1980
1981,2,15.0,F,4212,1980
1981,2,15.0,M,4326,1980
1981,2,16.0,F,4829,1980
1981,2,16.0,M,4967,1980
1981,2,17.0,F,5161,1980
1981,2,17.0,M,5248,1980
1981,2,18.0,F,5063,1980
1981,2,18.0,M,5250,1980
1981,2,19.0,F,5035,1980
1981,2,19.0,M,5302,1980
1981,2,20.0,F,4973,1980
1981,2,20.0,M,5395,1980
1981,2,21.0,F,4367,1980
1981,2,21.0,M,4608,1980
1981,2,22.0,F,4275,1980
1981,2,22.0,M,4382,1980
1981,2,23.0,F,4879,1980
1981,2,23.0,M,5278,1980
1981,2,24.0,F,5127,1980
1981,2,24.0,M,5296,1980
1981,2,25.0,F,4984,1980
1981,2,25.0,M,5286,1980
1981,2,26.0,F,4920,1980
1981,2,26.0,M,5134,1980
1981,2,27.0,F,5144,1980
1981,2,27.0,M,5082,1980
1981,2,28.0,F,4359,1980
1981,2,28.0,M,4533,1980
1981,2,99.0,F,1,1980
1981,2,99.0,M,3,1980
1981,3,1.0,F,4175,1980
1981,3,1.0,M,4359,1980
1981,3,2.0,F,4923,1980
1981,3,2.0,M,5207,1980
1981,3,3.0,F,5067,1980
1981,3,3.0,M,5404,1980
1981,3,4.0,F,4974,1980
1981,3,4.0,M,5303,1980
1981,3,5.0,F,4920,1980
1981,3,5.0,M,5248,1980
1981,3,6.0,F,4883,1980
1981,3,6.0,M,5251,1980
1981,3,7.0,F,4325,1980
1981,3,7.0,M,4372,1980
1981,3,8.0,F,4107,1980
1981,3,8.0,M,4262,1980
1981,3,9.0,F,4905,1980
1981,3,9.0,M,5007,1980
1981,3,10.0,F,5030,1980
1981,3,10.0,M,5318,1980
1981,3,11.0,F,4914,1980
1981,3,11.0,M,5270,1980
1981,3,12.0,F,5011,1980
1981,3,12.0,M,5126,1980
1981,3,13.0,F,4799,1980
1981,3,13.0,M,5162,1980
1981,3,14.0,F,4321,1980
1981,3,14.0,M,4616,1980
1981,3,15.0,F,4102,1980
1981,3,15.0,M,4236,1980
1981,3,16.0,F,4951,1980
1981,3,16.0,M,5318,1980
1981,3,17.0,F,5294,1980
1981,3,17.0,M,5437,1980
1981,3,18.0,F,4860,1980
1981,3,18.0,M,5269,1980
1981,3,19.0,F,4935,1980
1981,3,19.0,M,5095,1980
1981,3,20.0,F,4916,1980
1981,3,20.0,M,5268,1980
1981,3,21.0,F,4214,1980
1981,3,21.0,M,4559,1980
1981,3,22.0,F,4083,1980
1981,3,22.0,M,4375,1980
1981,3,23.0,F,4897,1980
1981,3,23.0,M,5143,1980
1981,3,24.0,F,5100,1980
1981,3,24.0,M,5353,1980
1981,3,25.0,F,4883,1980
1981,3,25.0,M,5207,1980
1981,3,26.0,F,5010,1980
1981,3,26.0,M,5183,1980
1981,3,27.0,F,5112,1980
1981,3,27.0,M,5342,1980
1981,3,28.0,F,4291,1980
1981,3,28.0,M,4544,1980
1981,3,29.0,F,4190,1980
1981,3,29.0,M,4342,1980
1981,3,30.0,F,4842,1980
1981,3,30.0,M,5221,1980
1981,3,31.0,F,5031,1980
1981,3,31.0,M,5296,1980
1981,4,1.0,F,4795,1980
1981,4,1.0,M,5065,1980
1981,4,2.0,F,4928,1980
1981,4,2.0,M,5076,1980
1981,4,3.0,F,4888,1980
1981,4,3.0,M,5263,1980
1981,4,4.0,F,4344,1980
1981,4,4.0,M,4544,1980
1981,4,5.0,F,4069,1980
1981,4,5.0,M,4309,1980
1981,4,6.0,F,4781,1980
1981,4,6.0,M,5207,1980
1981,4,7.0,F,5059,1980
1981,4,7.0,M,5297,1980
1981,4,8.0,F,4897,1980
1981,4,8.0,M,5137,1980
1981,4,9.0,F,4811,1980
1981,4,9.0,M,5241,1980
1981,4,10.0,F,4916,1980
1981,4,10.0,M,5199,1980
1981,4,11.0,F,4264,1980
1981,4,11.0,M,4438,1980
1981,4,12.0,F,4067,1980
1981,4,12.0,M,4271,1980
1981,4,13.0,F,4770,1980
1981,4,13.0,M,4966,1980
1981,4,14.0,F,4975,1980
1981,4,14.0,M,5302,1980
1981,4,15.0,F,4903,1980
1981,4,15.0,M,5063,1980
1981,4,16.0,F,4664,1980
1981,4,16.0,M,4970,1980
1981,4,17.0,F,4759,1980
1981,4,17.0,M,4834,1980
1981,4,18.0,F,4226,1980
1981,4,18.0,M,4123,1980
1981,4,19.0,F,3943,1980
1981,4,19.0,M,4179,1980
1981,4,20.0,F,4629,1980
1981,4,20.0,M,4929,1980
1981,4,21.0,F,4900,1980
1981,4,21.0,M,5255,1980
1981,4,22.0,F,4785,1980
1981,4,22.0,M,5207,1980
1981,4,23.0,F,4901,1980
1981,4,23.0,M,5177,1980
1981,4,24.0,F,4899,1980
1981,4,24.0,M,5022,1980
1981,4,25.0,F,4124,1980
1981,4,25.0,M,4307,1980
1981,4,26.0,F,3818,1980
1981,4,26.0,M,3938,1980
1981,4,27.0,F,4589,1980
1981,4,27.0,M,5068,1980
1981,4,28.0,F,4903,1980
1981,4,28.0,M,5339,1980
1981,4,29.0,F,4786,1980
1981,4,29.0,M,5173,1980
1981,4,30.0,F,4762,1980
1981,4,30.0,M,4913,1980
1981,5,1.0,F,4895,1980
1981,5,1.0,M,5152,1980
1981,5,2.0,F,4014,1980
1981,5,2.0,M,4315,1980
1981,5,3.0,F,3905,1980
1981,5,3.0,M,4210,1980
1981,5,4.0,F,4818,1980
1981,5,4.0,M,4937,1980
1981,5,5.0,F,5149,1980
1981,5,5.0,M,5234,1980
1981,5,6.0,F,4858,1980
1981,5,6.0,M,5026,1980
1981,5,7.0,F,4811,1980
1981,5,7.0,M,5095,1980
1981,5,8.0,F,4957,1980
1981,5,8.0,M,5129,1980
1981,5,9.0,F,4079,1980
1981,5,9.0,M,4275,1980
1981,5,10.0,F,4231,1980
1981,5,10.0,M,4273,1980
1981,5,11.0,F,4939,1980
1981,5,11.0,M,5003,1980
1981,5,12.0,F,4969,1980
1981,5,12.0,M,5107,1980
1981,5,13.0,F,4885,1980
1981,5,13.0,M,5010,1980
1981,5,14.0,F,4958,1980
1981,5,14.0,M,5187,1980
1981,5,15.0,F,4864,1980
1981,5,15.0,M,5331,1980
1981,5,16.0,F,4163,1980
1981,5,16.0,M,4355,1980
1981,5,17.0,F,3956,1980
1981,5,17.0,M,4238,1980
1981,5,18.0,F,4890,1980
1981,5,18.0,M,5269,1980
1981,5,19.0,F,4973,1980
1981,5,19.0,M,5336,1980
1981,5,20.0,F,5029,1980
1981,5,20.0,M,5057,1980
1981,5,21.0,F,4949,1980
1981,5,21.0,M,5233,1980
1981,5,22.0,F,5143,1980
1981,5,22.0,M,5281,1980
1981,5,23.0,F,4184,1980
1981,5,23.0,M,4576,1980
1981,5,24.0,F,4095,1980
1981,5,24.0,M,4249,1980
1981,5,25.0,F,4430,1980
1981,5,25.0,M,4413,1980
1981,5,26.0,F,5074,1980
1981,5,26.0,M,5397,1980
1981,5,27.0,F,5158,1980
1981,5,27.0,M,5516,1980
1981,5,28.0,F,4919,1980
1981,5,28.0,M,5481,1980
1981,5,29.0,F,5073,1980
1981,5,29.0,M,5338,1980
1981,5,30.0,F,4284,1980
1981,5,30.0,M,4568,1980
1981,5,31.0,F,4229,1980
1981,5,31.0,M,4369,1980
1981,5,99.0,F,1,1980
1981,6,1.0,F,4936,1980
1981,6,1.0,M,5141,1980
1981,6,2.0,F,4996,1980
1981,6,2.0,M,5359,1980
1981,6,3.0,F,4883,1980
1981,6,3.0,M,5312,1980
1981,6,4.0,F,4922,1980
1981,6,4.0,M,5286,1980
1981,6,5.0,F,4985,1980
1981,6,5.0,M,5381,1980
1981,6,6.0,F,4371,1980
1981,6,6.0,M,4594,1980
1981,6,7.0,F,4196,1980
1981,6,7.0,M,4442,1980
1981,6,8.0,F,4950,1980
1981,6,8.0,M,5256,1980
1981,6,9.0,F,5118,1980
1981,6,9.0,M,5451,1980
1981,6,10.0,F,5129,1980
1981,6,10.0,M,5250,1980
1981,6,11.0,F,4975,1980
1981,6,11.0,M,5156,1980
1981,6,12.0,F,4857,1980
1981,6,12.0,M,5305,1980
1981,6,13.0,F,4274,1980
1981,6,13.0,M,4579,1980
1981,6,14.0,F,4086,1980
1981,6,14.0,M,4398,1980
1981,6,15.0,F,4933,1980
1981,6,15.0,M,5249,1980
1981,6,16.0,F,5184,1980
1981,6,16.0,M,5565,1980
1981,6,17.0,F,5014,1980
1981,6,17.0,M,5400,1980
1981,6,18.0,F,5001,1980
1981,6,18.0,M,5071,1980
1981,6,19.0,F,5180,1980
1981,6,19.0,M,5342,1980
1981,6,20.0,F,4402,1980
1981,6,20.0,M,4610,1980
1981,6,21.0,F,4264,1980
1981,6,21.0,M,4449,1980
1981,6,22.0,F,5102,1980
1981,6,22.0,M,5495,1980
1981,6,23.0,F,5104,1980
1981,6,23.0,M,5436,1980
1981,6,24.0,F,4908,1980
1981,6,24.0,M,5417,1980
1981,6,25.0,F,4992,1980
1981,6,25.0,M,5385,1980
1981,6,26.0,F,5188,1980
1981,6,26.0,M,5336,1980
1981,6,27.0,F,4149,1980
1981,6,27.0,M,4500,1980
1981,6,28.0,F,4215,1980
1981,6,28.0,M,4384,1980
1981,6,29.0,F,5154,1980
1981,6,29.0,M,5348,1980
1981,6,30.0,F,5375,1980
1981,6,30.0,M,5682,1980
1981,6,99.0,F,1,1980
1981,6,99.0,M,2,1980
1981,7,1.0,F,5143,1980
1981,7,1.0,M,5536,1980
1981,7,2.0,F,5238,1980
1981,7,2.0,M,5419,1980
1981,7,3.0,F,4663,1980
1981,7,3.0,M,5054,1980
1981,7,4.0,F,4373,1980
1981,7,4.0,M,4562,1980
1981,7,5.0,F,4372,1980
1981,7,5.0,M,4503,1980
1981,7,6.0,F,5109,1980
1981,7,6.0,M,5493,1980
1981,7,7.0,F,5478,1980
1981,7,7.0,M,6020,1980
1981,7,8.0,F,5551,1980
1981,7,8.0,M,5654,1980
1981,7,9.0,F,5384,1980
1981,7,9.0,M,5762,1980
1981,7,10.0,F,5494,1980
1981,7,10.0,M,5870,1980
1981,7,11.0,F,4624,1980
1981,7,11.0,M,4828,1980
1981,7,12.0,F,4363,1980
1981,7,12.0,M,4634,1980
1981,7,13.0,F,5094,1980
1981,7,13.0,M,5524,1980
1981,7,14.0,F,5617,1980
1981,7,14.0,M,5960,1980
1981,7,15.0,F,5435,1980
1981,7,15.0,M,5673,1980
1981,7,16.0,F,5375,1980
1981,7,16.0,M,5567,1980
1981,7,17.0,F,5426,1980
1981,7,17.0,M,5700,1980
1981,7,18.0,F,4534,1980
1981,7,18.0,M,4799,1980
1981,7,19.0,F,4418,1980
1981,7,19.0,M,4575,1980
1981,7,20.0,F,5366,1980
1981,7,20.0,M,5745,1980
1981,7,21.0,F,5542,1980
1981,7,21.0,M,5771,1980
1981,7,22.0,F,5442,1980
1981,7,22.0,M,5622,1980
1981,7,23.0,F,5281,1980
1981,7,23.0,M,5684,1980
1981,7,24.0,F,5334,1980
1981,7,24.0,M,5676,1980
1981,7,25.0,F,4556,1980
1981,7,25.0,M,4874,1980
1981,7,26.0,F,4632,1980
1981,7,26.0,M,4622,1980
1981,7,27.0,F,5330,1980
1981,7,27.0,M,5563,1980
1981,7,28.0,F,5577,1980
1981,7,28.0,M,5902,1980
1981,7,29.0,F,5430,1980
1981,7,29.0,M,5781,1980
1981,7,30.0,F,5323,1980
1981,7,30.0,M,5677,1980
1981,7,31.0,F,5356,1980
1981,7,31.0,M,5855,1980
1981,7,99.0,M,4,1980
1981,8,1.0,F,4806,1980
1981,8,1.0,M,4927,1980
1981,8,2.0,F,4522,1980
1981,8,2.0,M,4754,1980
1981,8,3.0,F,5468,1980
1981,8,3.0,M,5684,1980
1981,8,4.0,F,5640,1980
1981,8,4.0,M,6057,1980
1981,8,5.0,F,5617,1980
1981,8,5.0,M,5821,1980
1981,8,6.0,F,5396,1980
1981,8,6.0,M,5757,1980
1981,8,7.0,F,5448,1980
1981,8,7.0,M,5808,1980
1981,8,8.0,F,4857,1980
1981,8,8.0,M,4946,1980
1981,8,9.0,F,4599,1980
1981,8,9.0,M,4761,1980
1981,8,10.0,F,5360,1980
1981,8,10.0,M,5692,1980
1981,8,11.0,F,5529,1980
1981,8,11.0,M,5713,1980
1981,8,12.0,F,5518,1980
1981,8,12.0,M,5839,1980
1981,8,13.0,F,5417,1980
1981,8,13.0,M,5671,1980
1981,8,14.0,F,5586,1980
1981,8,14.0,M,5847,1980
1981,8,15.0,F,4750,1980
1981,8,15.0,M,4878,1980
1981,8,16.0,F,4595,1980
1981,8,16.0,M,4687,1980
1981,8,17.0,F,5316,1980
1981,8,17.0,M,5732,1980
1981,8,18.0,F,5571,1980
1981,8,18.0,M,5836,1980
1981,8,19.0,F,5418,1980
1981,8,19.0,M,5641,1980
1981,8,20.0,F,5349,1980
1981,8,20.0,M,5607,1980
1981,8,21.0,F,5290,1980
1981,8,21.0,M,5801,1980
1981,8,22.0,F,4810,1980
1981,8,22.0,M,4930,1980
1981,8,23.0,F,4530,1980
1981,8,23.0,M,4695,1980
1981,8,24.0,F,5394,1980
1981,8,24.0,M,5753,1980
1981,8,25.0,F,5479,1980
1981,8,25.0,M,5928,1980
1981,8,26.0,F,5434,1980
1981,8,26.0,M,5764,1980
1981,8,27.0,F,5462,1980
1981,8,27.0,M,5597,1980
1981,8,28.0,F,5411,1980
1981,8,28.0,M,5849,1980
1981,8,29.0,F,4712,1980
1981,8,29.0,M,4955,1980
1981,8,30.0,F,4548,1980
1981,8,30.0,M,4713,1980
1981,8,31.0,F,5348,1980
1981,8,31.0,M,5702,1980
1981,8,99.0,M,2,1980
1981,9,1.0,F,5469,1980
1981,9,1.0,M,5687,1980
1981,9,2.0,F,5322,1980
1981,9,2.0,M,5600,1980
1981,9,3.0,F,5349,1980
1981,9,3.0,M,5545,1980
1981,9,4.0,F,5443,1980
1981,9,4.0,M,5737,1980
1981,9,5.0,F,4581,1980
1981,9,5.0,M,4773,1980
1981,9,6.0,F,4388,1980
1981,9,6.0,M,4707,1980
1981,9,7.0,F,4461,1980
1981,9,7.0,M,4752,1980
1981,9,8.0,F,5436,1980
1981,9,8.0,M,5635,1980
1981,9,9.0,F,5577,1980
1981,9,9.0,M,5779,1980
1981,9,10.0,F,5529,1980
1981,9,10.0,M,5716,1980
1981,9,11.0,F,5534,1980
1981,9,11.0,M,5937,1980
1981,9,12.0,F,4757,1980
1981,9,12.0,M,4804,1980
1981,9,13.0,F,4636,1980
1981,9,13.0,M,4760,1980
1981,9,14.0,F,5471,1980
1981,9,14.0,M,5906,1980
1981,9,15.0,F,5514,1980
1981,9,15.0,M,5908,1980
1981,9,16.0,F,5602,1980
1981,9,16.0,M,5763,1980
1981,9,17.0,F,5405,1980
1981,9,17.0,M,5666,1980
1981,9,18.0,F,5428,1980
1981,9,18.0,M,5720,1980
1981,9,19.0,F,4605,1980
1981,9,19.0,M,5004,1980
1981,9,20.0,F,4598,1980
1981,9,20.0,M,4934,1980
1981,9,21.0,F,5568,1980
1981,9,21.0,M,5694,1980
1981,9,22.0,F,5570,1980
1981,9,22.0,M,5918,1980
1981,9,23.0,F,5467,1980
1981,9,23.0,M,5814,1980
1981,9,24.0,F,5558,1980
1981,9,24.0,M,5643,1980
1981,9,25.0,F,5626,1980
1981,9,25.0,M,5834,1980
1981,9,26.0,F,4855,1980
1981,9,26.0,M,4848,1980
1981,9,27.0,F,4583,1980
1981,9,27.0,M,4754,1980
1981,9,28.0,F,5577,1980
1981,9,28.0,M,5764,1980
1981,9,29.0,F,5368,1980
1981,9,29.0,M,5706,1980
1981,9,30.0,F,5401,1980
1981,9,30.0,M,5591,1980
1981,9,99.0,F,4,1980
1981,10,1.0,F,5263,1980
1981,10,1.0,M,5618,1980
1981,10,2.0,F,5298,1980
1981,10,2.0,M,5720,1980
1981,10,3.0,F,4529,1980
1981,10,3.0,M,4789,1980
1981,10,4.0,F,4314,1980
1981,10,4.0,M,4591,1980
1981,10,5.0,F,5459,1980
1981,10,5.0,M,5415,1980
1981,10,6.0,F,5409,1980
1981,10,6.0,M,5490,1980
1981,10,7.0,F,5150,1980
1981,10,7.0,M,5333,1980
1981,10,8.0,F,5130,1980
1981,10,8.0,M,5275,1980
1981,10,9.0,F,5253,1980
1981,10,9.0,M,5652,1980
1981,10,10.0,F,4582,1980
1981,10,10.0,M,4731,1980
1981,10,11.0,F,4215,1980
1981,10,11.0,M,4541,1980
1981,10,12.0,F,5025,1980
1981,10,12.0,M,5347,1980
1981,10,13.0,F,5130,1980
1981,10,13.0,M,5486,1980
1981,10,14.0,F,4948,1980
1981,10,14.0,M,5266,1980
